countries,Year,Territorial GHG emissions,Residential GHG emissions,Transfer GHG emissions,Footprint GHG emissions,GDP,Population,As,Pb,NOx,SOx,NH3,PM2.5,PM10,NMVOC,Cd,Hg,Cr,Ni,GHG: Territorial & Low scenario,GHG: Territorial & Central scenario,GHG: Territorial & High scenario,GHG: Residential & Low scenario,GHG: Residential & Central scenario,GHG: Residential & High scenario,GHG: Footprint & Low scenario,GHG: Footprint & Central scenario,GHG: Footprint & High scenario,Nox (Health - VOLY),Nox (Health - VSL),"Nox (Crops, Forests, Buildings & Ecosystems)",Nox (Crops),Nox (Forests),Nox (Buildings),Nox (Ecosystems),Nox (Total - VOLY),Nox (Total - VSL),PM2.5 (Health - VOLY),PM2.5 (Health - VSL),PM10 (Health - VOLY),PM10 (Health - VSL),SOx (Health - VOLY),SOx (Health - VSL),SOx (Buildings),SOx (Total - VOLY),SOx (Total - VSL),NMVOC (Health - VOLY),NMVOC (Health - VSL),NMVOC (Forests & Crops),NMVOC (Forests),NMVOC (Crops),NMVOC (Total - VOLY),NMVOC (Total - VSL),NH3 (Health - VOLY),NH3 (Health - VSL),NH3 (Ecosystems),NH3 (Total - VOLY),NH3 (Total - VSL),Pb (Total),Hg (Total),Cd (Total),As (Total),Ni (Total),Cr (Total),Health - VOLY (Total),Health - VSL (Total),Crops (Total),Forests (Total),Buildings (Total),Ecosystems (Total),Air Pollutants - VOLY,Air Pollutants - VSL,Heavy Metals (Total),External costs (Territorial & Low GHG with VOLY) scenario,External costs (Territorial & Low GHG with VSL) scenario,External costs (Territorial & Central GHG with VOLY) scenario,External costs (Territorial & Central GHG with VSL) scenario,External costs (Territorial & High GHG with VOLY) scenario,External costs (Territorial & High GHG with VSL) scenario,External costs (Residential & Low GHG with VOLY) scenario,External costs (Residential & Low GHG with VSL) scenario,External costs (Residential & Central GHG with VOLY) scenario,External costs (Residential & Central GHG with VSL) scenario,External costs (Residential & High GHG with VOLY) scenario,External costs (Residential & High GHG with VSL) scenario,External costs (Footprint & Low GHG with VOLY) scenario,External costs (Footprint & Low GHG with VSL) scenario,External costs (Footprint & Central GHG with VOLY) scenario,External costs (Footprint & Central GHG with VSL) scenario,External costs (Footprint & High GHG with VOLY) scenario,External costs (Footprint & High GHG with VSL) scenario,Heavy Metals Emissions,Air Pollutants Emissions
Belgium,2014,-0.07265899787830334,-0.07551710218717492,0.002820583379196478,-0.038168688264601985,0.07190908370344481,0.01638104989910585,-0.5,-0.19444444444444445,-0.1364445536403174,-0.23503238524359335,-0.03315089701628346,-0.15736164006158335,-0.1126836420214835,-0.105488298223008,-0.5,-0.5,-0.4,-0.5,-0.07265899787830334,-0.07265899787830334,-0.07265899787830334,-0.07551710218717493,-0.0755171021871749,-0.0755171021871749,-0.03816868826460199,-0.038168688264601985,-0.038168688264602034,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.1364445536403174,-0.15736164006158335,-0.15736164006158335,-0.1126836420214835,-0.1126836420214835,-0.23503238524359335,-0.23503238524359335,-0.23503238524359335,-0.23503238524359335,-0.23503238524359335,-0.105488298223008,-0.105488298223008,-0.105488298223008,-0.105488298223008,-0.105488298223008,-0.105488298223008,-0.105488298223008,-0.03315089701628346,-0.03315089701628346,-0.03315089701628346,-0.03315089701628346,-0.03315089701628346,-0.19444444444444445,-0.5,-0.5,-0.5,-0.5,-0.4,-0.1291631563855781,-0.12926154163963313,-0.11003962282166371,-0.09864486776564504,-0.19235407907723326,-0.10814098495282613,-0.12933865877786296,-0.12931487435606115,-0.2795519706178342,-0.12247732433851752,-0.12658986296893282,-0.114712905288453,-0.12290145467276124,-0.08911950992350481,-0.102524587088801,-0.1229347170436658,-0.1267610092123736,-0.11543081111580987,-0.1231827575381958,-0.09099505183640957,-0.10361164935425625,-0.09722692427915433,-0.11470279982351471,-0.08409784485107112,-0.10589074911615304,-0.05244224057476136,-0.06968715227910441,-0.31343283582089554,-0.12415619709201357
Bulgaria,2014,-0.12161409204346499,-0.10969685334283588,0.017596969500744675,-0.1228278421387767,0.037242134142078345,-0.01679288400963385,-0.625,-0.45454545454545453,-0.24142088487856808,-0.7646430016721769,0.09595574208317437,-0.10477637749888648,-0.11568957871396895,-0.07355149482224,-0.5,-1.0,-0.625,-0.5454545454545454,-0.12161409204346499,-0.12161409204346499,-0.12161409204346499,-0.10969685334283588,-0.1096968533428359,-0.1096968533428359,-0.1228278421387767,-0.12282784213877672,-0.12282784213877672,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.24142088487856808,-0.10477637749888648,-0.10477637749888648,-0.11568957871396895,-0.11568957871396895,-0.7646430016721769,-0.7646430016721769,-0.7646430016721769,-0.7646430016721769,-0.7646430016721769,-0.07355149482224,-0.07355149482224,-0.07355149482224,-0.07355149482224,-0.07355149482224,-0.07355149482224,-0.07355149482224,0.09595574208317437,0.09595574208317437,0.09595574208317437,0.09595574208317437,0.09595574208317437,-0.45454545454545453,-1.0,-0.5,-0.625,-0.5454545454545454,-0.625,-0.46242614128177467,-0.43516619091871767,-0.22932265116855452,-0.23147633259523123,-0.7155108131621982,-0.05079498020932048,-0.4641534576107405,-0.4358195680271378,-0.498830144809102,-0.4140922146385085,-0.42033169500929474,-0.3872646764484164,-0.410139293923698,-0.2603302813520062,-0.33686830129868245,-0.40452835049038743,-0.416872601724586,-0.37400298817689726,-0.40475048044333006,-0.2397121881861104,-0.3214033547256628,-0.4114791175609448,-0.41939081088638147,-0.3837162250065783,-0.4086830852169421,-0.25596647526579286,-0.3329844437998983,-0.5471698113207547,-0.5293186770264112
Cyprus,2014,-0.09763004952135339,-0.12354510591400449,-0.7674678889303417,-0.1593016765035315,-0.11961365890996618,0.021731441820253862,0.0,0.0,-0.24997659833380137,-0.19750589821368386,-0.07112903225806452,-0.3689530685920578,-0.43586875466070096,-0.1770405836753306,0.0,0.0,-1.0,-0.4444444444444444,-0.09763004952135339,-0.09763004952135342,-0.09763004952135339,-0.12354510591400447,-0.1235451059140044,-0.12354510591400447,-0.1593016765035314,-0.15930167650353144,-0.1593016765035315,-0.24997659833380137,-0.24997659833380137,-0.24997659833380137,-0.24997659833380137,-0.24997659833380137,-0.24997659833380137,0.0,-0.24997659833380137,-0.24997659833380137,-0.3689530685920578,-0.3689530685920578,-0.43586875466070096,-0.43586875466070096,-0.19750589821368386,-0.19750589821368386,-0.19750589821368386,-0.19750589821368386,-0.19750589821368386,-0.1770405836753306,-0.1770405836753306,-0.1770405836753306,0.0,-0.1770405836753306,-0.1770405836753306,-0.1770405836753306,-0.07112903225806452,-0.07112903225806452,0.0,-0.07112903225806452,-0.07112903225806452,0.0,0.0,0.0,0.0,-0.4444444444444444,-1.0,-0.233550690287828,-0.23647195340033428,-0.24603381566831337,-0.24997659833380137,-0.20902606030584409,0.0,-0.23321132051795612,-0.2362479218791497,-0.08989296465603747,-0.15836133323853072,-0.18253682632950255,-0.14278977036809812,-0.1659914367282565,-0.11032283250859536,-0.12085051942307784,-0.17004109586321184,-0.19021014235861614,-0.15782615340143072,-0.17675797488585662,-0.13301280922669817,-0.1412057871934403,-0.18824269782333528,-0.20279922565797556,-0.18049189060257015,-0.19377361299255955,-0.16507280558783308,-0.1705302106331712,-0.45454545454545453,-0.2144211593160493
Czechia,2014,-0.08436557243148787,-0.08178679565339825,-3.6285461746358214,-0.09787966437477676,-0.04467797644341312,0.00244957174928965,-0.5,0.13636363636363635,-0.1221387333546085,-0.1971070038445925,0.08055827989437948,-0.04471264367816092,-0.044283978713574375,-0.04866086099244167,0.0,0.0,-0.09090909090909091,-0.14285714285714285,-0.08436557243148787,-0.08436557243148787,-0.08436557243148787,-0.08178679565339823,-0.08178679565339828,-0.08178679565339828,-0.09787966437477674,-0.09787966437477677,-0.09787966437477678,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.1221387333546085,-0.04471264367816092,-0.04471264367816092,-0.044283978713574375,-0.044283978713574375,-0.1971070038445925,-0.1971070038445925,-0.1971070038445925,-0.1971070038445925,-0.1971070038445925,-0.04866086099244167,-0.04866086099244167,-0.04866086099244167,-0.04866086099244167,-0.04866086099244167,-0.04866086099244167,-0.04866086099244167,0.08055827989437948,0.08055827989437948,0.08055827989437948,0.08055827989437948,0.08055827989437948,0.13636363636363635,0.0,0.0,-0.5,-0.14285714285714285,-0.09090909090909091,-0.07223871839432648,-0.07298668943542111,-0.10418543322006822,-0.10414508559628134,-0.17699553287918168,-0.037399427721075344,-0.07342175021648709,-0.07335214791599681,0.08271435103313593,-0.07098893988378613,-0.07236826552251796,-0.07324749006700952,-0.073287380071995,-0.08022384874901078,-0.07808640288508906,-0.07012386946963306,-0.07202022339923812,-0.07206744349588454,-0.07275488813883378,-0.07813631710486274,-0.07662698150391724,-0.07498229918374526,-0.07399702128562667,-0.0788081689524299,-0.07580017330678374,-0.09072847785771287,-0.08528589555568232,0.0,-0.08961822031161062
Germany,2014,-0.015909713960302066,-0.024956317205166455,-0.360363148249365,-0.0760158321737417,0.08682561368597692,0.0067986033518334385,0.0,-0.05421686746987952,-0.031063691030332272,-0.13319797949569948,0.029897222328353647,-0.09671259155912103,-0.04351054155335796,-0.07893445705085382,0.0,-0.09090909090909091,0.013513513513513514,-0.10071942446043165,-0.015909713960302066,-0.015909713960302066,-0.015909713960302066,-0.024956317205166525,-0.024956317205166376,-0.024956317205166473,-0.07601583217374165,-0.07601583217374161,-0.07601583217374162,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.031063691030332272,-0.09671259155912103,-0.09671259155912103,-0.04351054155335796,-0.04351054155335796,-0.13319797949569948,-0.13319797949569948,-0.13319797949569948,-0.13319797949569948,-0.13319797949569948,-0.07893445705085382,-0.07893445705085382,-0.07893445705085382,-0.07893445705085382,-0.07893445705085382,-0.07893445705085382,-0.07893445705085382,0.029897222328353647,0.029897222328353647,0.029897222328353647,0.029897222328353647,0.029897222328353647,-0.05421686746987952,-0.09090909090909091,0.0,0.0,-0.10071942446043165,0.013513513513513514,-0.04533013674129137,-0.044933891065674955,-0.05112945096381945,-0.05330220115999501,-0.08764409006014279,-0.0013188667203439715,-0.04548472147690028,-0.04497979119303298,-0.03779249440511878,-0.033653742030504426,-0.04013074508027811,-0.030024785507695325,-0.03778178665478475,-0.020552369634100103,-0.02702644093769223,-0.03678081869419465,-0.04137824436720985,-0.03427241288617647,-0.03969174882980263,-0.027945779026534234,-0.032234753318070006,-0.05866147699280904,-0.05091773519900044,-0.06262644893509635,-0.05382410059880272,-0.07193279830102774,-0.06571921623297752,-0.05623471882640587,-0.04891025148080548
Denmark,2014,-0.11609012721425299,-0.14501199352611907,-0.14258454090813039,-0.1446885400876987,0.07212000650314933,0.011978323311683501,0.0,-0.0625,-0.17528645281114955,-0.24196397032850583,-0.04611028717810436,-0.14100400759333473,-0.06805777422790202,-0.0990969353444135,0.0,0.0,0.0,-0.25,-0.11609012721425299,-0.11609012721425299,-0.11609012721425299,-0.14501199352611918,-0.14501199352611893,-0.1450119935261191,-0.14468854008769882,-0.1446885400876986,-0.14468854008769874,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.17528645281114955,-0.14100400759333473,-0.14100400759333473,-0.06805777422790202,-0.06805777422790202,-0.24196397032850583,-0.24196397032850583,-0.24196397032850583,-0.24196397032850583,-0.24196397032850583,-0.0990969353444135,-0.0990969353444135,-0.0990969353444135,-0.0990969353444135,-0.0990969353444135,-0.0990969353444135,-0.0990969353444135,-0.04611028717810436,-0.04611028717810436,-0.04611028717810436,-0.04611028717810436,-0.04611028717810436,-0.0625,0.0,0.0,0.0,-0.25,0.0,-0.12327022989821948,-0.12439503637257147,-0.1475993417944248,-0.1518246163511877,-0.19268741816711502,-0.10467119156567176,-0.12371215651730998,-0.12452808067329711,-0.04572170920964854,-0.11322853271629442,-0.1189296921760875,-0.11391916730570305,-0.11853228678119482,-0.11545305506897217,-0.11710930870320103,-0.13130434031367788,-0.12860623377892552,-0.13522764967656936,-0.13169622185264693,-0.14247410976854497,-0.1403868446817637,-0.13225908560314553,-0.1293162416865641,-0.13595671546988142,-0.13243120191312027,-0.14248787409791278,-0.14063186304546677,-0.08695652173913043,-0.11873402211007797
Estonia,2014,0.3086418120424143,0.02583143781493822,-3.6134888631210953,-0.06350213967133819,0.2021250442217866,-0.010409427974068559,-0.6666666666666666,-0.36363636363636365,-0.13938824460324917,-0.3923249755331027,0.032118300838278234,-0.48582667332667334,-0.49233870967741933,-0.04019967310155939,0.0,0.0,-0.2,-0.25,0.3086418120424143,0.3086418120424143,0.3086418120424143,0.025831437814938178,0.025831437814938248,0.02583143781493812,-0.06350213967133822,-0.06350213967133816,-0.06350213967133828,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.13938824460324917,-0.48582667332667334,-0.48582667332667334,-0.49233870967741933,-0.49233870967741933,-0.3923249755331027,-0.3923249755331027,-0.3923249755331027,-0.3923249755331027,-0.3923249755331027,-0.04019967310155939,-0.04019967310155939,-0.04019967310155939,-0.04019967310155939,-0.04019967310155939,-0.04019967310155939,-0.04019967310155939,0.032118300838278234,0.032118300838278234,0.032118300838278234,0.032118300838278234,0.032118300838278234,-0.36363636363636365,0.0,0.0,-0.6666666666666666,-0.25,-0.2,-0.3792288026577307,-0.37739547198724793,-0.1253989916425216,-0.1309243336361546,-0.3531792913280829,-0.002142524983243,-0.3558975570305636,-0.3700237615786714,-0.26249009527124173,-0.03191723944598564,-0.16227615180925534,0.04668613996311619,-0.0882270631687146,0.22932316455475382,0.1541398196181526,-0.12827525345756874,-0.21177114814060158,-0.08736996879989747,-0.1658058165033521,-0.00519940705768374,-0.03957509194445586,-0.17517306904760163,-0.24229319638609037,-0.14528490192168111,-0.20726119769487258,-0.08578579983812194,-0.11215622910912036,-0.3333333333333333,-0.3022824883997198
Greece,2014,-0.119365508675152,-0.15074638706595841,0.5833077732921057,-0.2284071615326379,-0.12823978570465927,-0.01767311625806229,1.0,-0.13513513513513514,-0.174241099772721,-0.3452577888061759,-0.07030604982206405,-0.05021894691872263,-0.03135883956640274,-0.14011987767584097,0.0,0.0,0.45454545454545453,-0.39285714285714285,-0.119365508675152,-0.119365508675152,-0.119365508675152,-0.1507463870659584,-0.1507463870659584,-0.15074638706595836,-0.2284071615326379,-0.2284071615326379,-0.22840716153263785,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.174241099772721,-0.05021894691872263,-0.05021894691872263,-0.03135883956640274,-0.03135883956640274,-0.3452577888061759,-0.3452577888061759,-0.3452577888061759,-0.3452577888061759,-0.3452577888061759,-0.14011987767584097,-0.14011987767584097,-0.14011987767584097,-0.14011987767584097,-0.14011987767584097,-0.14011987767584097,-0.14011987767584097,-0.07030604982206405,-0.07030604982206405,-0.07030604982206405,-0.07030604982206405,-0.07030604982206405,-0.13513513513513514,0.0,0.0,1.0,-0.39285714285714285,0.45454545454545453,-0.14038837401085122,-0.13644787071505482,-0.16790111974136132,-0.16892947750610032,-0.254410136529811,-0.11787169114241036,-0.14113631866582568,-0.13668665446679962,-0.06161579250335461,-0.12410561243441068,-0.13001470988301464,-0.12314340049134673,-0.128920779354805,-0.12061435502666794,-0.12408463615808603,-0.13673141244693401,-0.13571080203774166,-0.1397335605753109,-0.13738782246454845,-0.14723576344821546,-0.14442344059413673,-0.16604781735163446,-0.14890259638327422,-0.17878014659849348,-0.15714166645882746,-0.21206585566533684,-0.19336718740072975,-0.17857142857142858,-0.17000633684877564
Spain,2014,-0.10051412004166761,-0.0860791025629274,-0.27847812001795885,-0.10398319759635435,-0.02928753867167781,-0.0033208567546858525,-0.16666666666666666,0.00980392156862745,-0.15149170633080208,-0.13832172993534742,0.04240330071655588,-0.1334501387063805,-0.1290373950466393,-0.07537288275520454,-0.125,0.0,-0.04,-0.4050632911392405,-0.10051412004166761,-0.10051412004166761,-0.10051412004166761,-0.08607910256292739,-0.0860791025629274,-0.08607910256292728,-0.10398319759635434,-0.10398319759635435,-0.10398319759635424,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.15149170633080208,-0.1334501387063805,-0.1334501387063805,-0.1290373950466393,-0.1290373950466393,-0.13832172993534742,-0.13832172993534742,-0.13832172993534742,-0.13832172993534742,-0.13832172993534742,-0.07537288275520454,-0.07537288275520454,-0.07537288275520454,-0.07537288275520454,-0.07537288275520454,-0.07537288275520454,-0.07537288275520454,0.04240330071655588,0.04240330071655588,0.04240330071655588,0.04240330071655588,0.04240330071655588,0.00980392156862745,0.0,-0.125,-0.16666666666666666,-0.4050632911392405,-0.04,-0.12364782483981762,-0.12437030893602448,-0.14419148487842323,-0.1435493106506143,-0.14588499988906256,-0.03492849483206776,-0.12370943650846661,-0.12438501290447306,-0.03342635441210525,-0.11031159562900529,-0.11870522817918307,-0.10872695884586542,-0.11735268479338909,-0.10365653703537339,-0.1101817402601278,-0.10521776036368821,-0.11636257572005639,-0.10183646749038837,-0.1138168239144388,-0.09178306808991844,-0.10116510896280932,-0.11075697080694609,-0.11862065425608068,-0.10949464009021649,-0.11729255457067776,-0.10591086907604882,-0.11096911608408641,-0.15178571428571427,-0.09764983296274467
Finland,2014,-0.11192561354429818,-0.13449717041300835,-0.017073240077334243,-0.11523614837287018,0.04494489843331751,0.014137692650572733,0.0,-0.10526315789473684,-0.11921479055837504,-0.2651410731188867,0.006426218973411519,-0.0616384788346857,-0.055424462048429685,-0.09643158563530672,0.0,0.0,0.35294117647058826,-0.15,-0.11192561354429818,-0.11192561354429818,-0.11192561354429818,-0.13449717041300846,-0.13449717041300832,-0.13449717041300835,-0.11523614837287027,-0.11523614837287008,-0.11523614837287027,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.11921479055837504,-0.0616384788346857,-0.0616384788346857,-0.055424462048429685,-0.055424462048429685,-0.2651410731188867,-0.2651410731188867,-0.2651410731188867,-0.2651410731188867,-0.2651410731188867,-0.09643158563530672,-0.09643158563530672,-0.09643158563530672,-0.09643158563530672,-0.09643158563530672,-0.09643158563530672,-0.09643158563530672,0.006426218973411519,0.006426218973411519,0.006426218973411519,0.006426218973411519,0.006426218973411519,-0.10526315789473684,0.0,0.0,0.0,-0.15,0.35294117647058826,-0.10578105729204644,-0.10633287532401517,-0.11584955585436912,-0.11719989623157355,-0.2015450401154577,-0.07494608297278582,-0.10619166871458872,-0.10645347591847108,-0.05111513916636897,-0.10012960119982345,-0.10308314245762028,-0.10294568356453994,-0.10436624617235962,-0.10927011261478865,-0.10883714999092507,-0.11652780133444939,-0.11263636406328652,-0.12165762058180783,-0.11691612493126427,-0.1311604548400348,-0.1285436918991901,-0.10606333455064446,-0.10624730997662282,-0.10881098994804293,-0.10816793263560802,-0.11362514720568763,-0.11297907739635397,0.01639344262295082,-0.11513689470067054
France,2014,-0.06671930374266366,-0.06760266787004046,-0.2682717128466046,-0.11195248426682221,0.044402145582254686,0.01827150460533072,-0.14285714285714285,-0.06666666666666667,-0.1029790005435792,-0.28294046815420265,-0.01584037960508086,-0.10502016054299612,-0.09111148437142115,-0.08291624723843025,0.0,0.0,-0.10810810810810811,-0.3230769230769231,-0.06671930374266366,-0.06671930374266366,-0.06671930374266366,-0.06760266787004052,-0.06760266787004036,-0.0676026678700404,-0.11195248426682218,-0.11195248426682225,-0.11195248426682218,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.1029790005435792,-0.10502016054299612,-0.10502016054299612,-0.09111148437142115,-0.09111148437142115,-0.28294046815420265,-0.28294046815420265,-0.28294046815420265,-0.28294046815420265,-0.28294046815420265,-0.08291624723843025,-0.08291624723843025,-0.08291624723843025,-0.08291624723843025,-0.08291624723843025,-0.08291624723843025,-0.08291624723843025,-0.01584037960508086,-0.01584037960508086,-0.01584037960508086,-0.01584037960508086,-0.01584037960508086,-0.06666666666666667,0.0,0.0,-0.14285714285714285,-0.3230769230769231,-0.10810810810810811,-0.10960481157213067,-0.10976639804274599,-0.09767275058230032,-0.09803847872403522,-0.1731406874570228,-0.05127837668990051,-0.10937979563869482,-0.10969503788971303,-0.059236511266138346,-0.0959030494607321,-0.1043077782820523,-0.09148493501979928,-0.1018224074693831,-0.0765849449623545,-0.08787045019314141,-0.09483008167087685,-0.10371241433657168,-0.09027705790713886,-0.10097700268780573,-0.07610055371571833,-0.08661154534628306,-0.1084846101700791,-0.10925883806071589,-0.10915010856969883,-0.10950742448014536,-0.11099094536385175,-0.11067945646904034,-0.14864864864864866,-0.0917324806832056
Croatia,2014,-0.18423965631380465,-0.13480809895990412,-0.440381865264948,-0.16039045892070214,-0.0342831856856199,-0.010034833328943133,-1.0,0.0,-0.18571016648202388,-0.5263556811134844,-0.2542730477513086,-0.17517279513408904,-0.07207095196651332,-0.19556296486278532,0.0,-1.0,-0.3333333333333333,-0.42857142857142855,-0.18423965631380465,-0.18423965631380465,-0.18423965631380465,-0.13480809895990423,-0.13480809895990398,-0.1348080989599041,-0.16039045892070222,-0.160390458920702,-0.16039045892070208,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.18571016648202388,-0.17517279513408904,-0.17517279513408904,-0.07207095196651332,-0.07207095196651332,-0.5263556811134844,-0.5263556811134844,-0.5263556811134844,-0.5263556811134844,-0.5263556811134844,-0.19556296486278532,-0.19556296486278532,-0.19556296486278532,-0.19556296486278532,-0.19556296486278532,-0.19556296486278532,-0.19556296486278532,-0.2542730477513086,-0.2542730477513086,-0.2542730477513086,-0.2542730477513086,-0.2542730477513086,0.0,-1.0,0.0,-1.0,-0.42857142857142855,-0.3333333333333333,-0.19518897627690865,-0.1938329326420453,-0.18718202092880284,-0.18716223352035147,-0.3958829217410016,-0.22150280067595668,-0.19570972087146127,-0.19398854619004938,-0.06449862815136927,-0.1860103412956821,-0.19078616523678327,-0.18582900170439112,-0.19053877153047408,-0.18502580606441793,-0.18881417063590414,-0.17564476423809175,-0.18703517890234841,-0.17066961218939974,-0.18458645539143695,-0.15099544268186832,-0.16872296263680178,-0.180584454610706,-0.1887317943527985,-0.17797211884398464,-0.18729693537258635,-0.16806622966635143,-0.17826765627932636,-0.2857142857142857,-0.210282613222108
Hungary,2014,-0.11202203620346414,-0.09441609184034434,-0.25841744640094305,-0.1290554434005867,0.0402517816587047,-0.01085119333384206,0.0,-0.07692307692307693,-0.08939814012591694,-0.2457007487131493,0.02051693103836202,-0.12694536054906855,-0.05096846786508426,-0.08590186489598756,0.0,0.0,-0.23076923076923078,0.0,-0.11202203620346414,-0.11202203620346414,-0.11202203620346414,-0.09441609184034432,-0.09441609184034427,-0.09441609184034443,-0.12905544340058658,-0.1290554434005867,-0.12905544340058667,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.08939814012591694,-0.12694536054906855,-0.12694536054906855,-0.05096846786508426,-0.05096846786508426,-0.2457007487131493,-0.2457007487131493,-0.2457007487131493,-0.2457007487131493,-0.2457007487131493,-0.08590186489598756,-0.08590186489598756,-0.08590186489598756,-0.08590186489598756,-0.08590186489598756,-0.08590186489598756,-0.08590186489598756,0.02051693103836202,0.02051693103836202,0.02051693103836202,0.02051693103836202,0.02051693103836202,-0.07692307692307693,0.0,0.0,0.0,0.0,-0.23076923076923078,-0.08704109540310695,-0.0870579557048345,-0.08902636165783515,-0.08900856746642351,-0.1513551956617723,-0.02419781962208537,-0.08717565345495566,-0.08709829757808245,-0.048016421666611304,-0.0904887689471314,-0.08831758882442788,-0.09311444517317953,-0.08946362315810018,-0.1034914805200328,-0.09680368967013779,-0.08708011454684852,-0.08707070837548057,-0.08807474776333146,-0.08747763296773353,-0.09172063094233958,-0.08994735829884437,-0.09723453006787545,-0.09101409490266445,-0.10224903422999183,-0.0935903067179668,-0.11863344885177024,-0.10788982404344277,-0.11764705882352941,-0.08211437936142879
Ireland,2014,0.00028648734680884925,0.020809956389410487,0.04899602487004383,0.02439251853233349,0.13762029058888914,0.014651661244298418,0.0,0.0,0.021244547941154726,-0.29637751786874594,0.03126685605379553,-0.017757733774927772,0.004946469711343,0.0008430251003925052,0.0,0.0,0.0,-0.14285714285714285,0.00028648734680884925,0.00028648734680884925,0.00028648734680884925,0.02080995638941053,0.020809956389410463,0.02080995638941059,0.024392518532333627,0.02439251853233347,0.024392518532333582,0.021244547941154726,0.021244547941154726,0.021244547941154726,0.021244547941154726,0.021244547941154726,0.021244547941154726,0.021244547941154726,0.021244547941154726,0.021244547941154726,-0.017757733774927772,-0.017757733774927772,0.004946469711343,0.004946469711343,-0.29637751786874594,-0.29637751786874594,-0.29637751786874594,-0.29637751786874594,-0.29637751786874594,0.0008430251003925052,0.0008430251003925052,0.0008430251003925052,0.0008430251003925052,0.0008430251003925052,0.0008430251003925052,0.0008430251003925052,0.03126685605379553,0.03126685605379553,0.03126685605379553,0.03126685605379553,0.03126685605379553,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.0511695456647752,-0.05221024942708907,0.016856323574153294,0.017359138983023537,-0.08431201066133599,0.02877076063301596,-0.049948456019707155,-0.05176740879803433,-7.582770681217161e-05,-0.020550356402766444,-0.03433709505552583,-0.015008298774603081,-0.02839136687037403,-0.0038999575339429145,-0.010283423819665148,-0.008813812898232071,-0.02741279851733599,-0.0008415461973988365,-0.01896367238593924,0.014934003882985075,0.006335933665518507,-0.0045106322006284,-0.024024739705338513,0.003605237036858906,-0.014888974557554151,0.018924005363374193,0.010764417759716259,-0.047619047619047616,-0.003853303190153228
